,course_id,urls,title,date_created,num_subscribers,is_paid,price,avg_rating,num_ratings,content_duration
442,2465700,/course/google-cloud-para-iniciantes/,Google Cloud Para Iniciantes (GCP)- Domine a Nuvem do Google,2019-07-18T15:38:59Z,2838,True,64.99,4.806452,786,6
443,4473754,/course/google-cloud-professional-cloud-architect-i/,【最短攻略】Google Cloud 認定 Professional Cloud Architect 模擬問題集,2022-01-03T14:13:01Z,2984,True,19.99,4.4503546,369,170
444,4551778,/course/gcpgoogle-cloud4200-y/,GCP：Google Cloud Associate Cloud Engineer模擬試験問題集（4回分200問）,2022-02-15T08:29:55Z,2008,True,19.99,3.871795,204,200
445,3736932,/course/engenharia-de-dados-com-apache-beam-google-dataflow-gcp/,Engenharia de Dados com Google Dataflow e Apache Beam na GCP,2020-12-30T01:55:55Z,899,True,19.99,4.730769,212,3.5
446,3581573,/course/google-cloud-platform-espanol/,Guía de Google Cloud Platform | Laboratorios | Cuestionarios,2020-10-20T14:39:54Z,1282,True,49.99,4.6041665,234,8
447,3778016,/course/google-cloud-platform-fundamentos-laboratorios-practicas/,Google Cloud Platform - Fundamentos Laboratorios y Practicas,2021-01-15T23:17:01Z,31378,True,84.99,4.3378377,668,6
448,2963154,/course/gcp-ace-mogi/,【GCP認定資格】Google Cloud Platform Associate Cloud Engineer模擬問題集,2020-04-05T23:52:06Z,4499,True,19.99,4.154762,582,170
449,4627026,/course/cursus-cloud-azure-amazon-aws-et-google-gcp/,"Cursus cloud (Azure, Amazon AWS et Google GCP)",2022-04-04T12:34:36Z,193,True,84.99,4.4,14,30
450,4284308,/course/comienza-con-google-cloud-platform/,Comienza con Google Cloud Platform,2021-09-06T16:02:08Z,364,True,84.99,4.5434785,99,1.5
451,3924422,/course/simulado-certificacao-google-cloud-associate-2021/,Simulado Certificação Google Cloud Associate Engineer 2023,2021-03-19T08:07:22Z,620,True,84.99,4.1666665,46,180
452,4333008,/course/zostan-administratorem-systemow-it-z-google-cloud/,Zostań administratorem systemów IT z Google Cloud,2021-10-04T08:18:51Z,120,True,84.99,3.6,17,6.5
453,2148120,/course/google-cloud-platform-gcp/,現役エンジニアが教える、手を動かして学ぶGoogle Cloud Platform(GCP) 入門,2019-01-13T08:46:51Z,5266,True,79.99,4.2,1165,2.5
454,3938170,/course/introduccion-a-google-cloud-platform/,Introducción a Google Cloud Platform,2021-03-25T14:52:31Z,20145,True,24.99,3.7,219,3.5
455,5082668,/course/2023google-cloud-cloud-digital-leader/,【2023年更新 的中率90%】GCP : Google Cloud Cloud Digital Leader  過去問,2023-01-13T09:49:58Z,443,True,19.99,4.5789475,20,150
456,4523250,/course/google-cloud-professional-data-engineer-s/,【最短攻略】Google Cloud 認定 Professional Data Engineer 模擬問題集,2022-01-30T04:50:55Z,1082,True,19.99,4.25,99,150
457,4472816,/course/google-cloud-associate-cloud-engineer-z/,【最短攻略】Google Cloud 認定 Associate Cloud Engineer 模擬問題集,2022-01-03T01:25:50Z,755,True,19.99,4.1136365,72,110
458,4545466,/course/google-cloud-gcp-para-iniciantes/,Google Cloud (GCP) para Iniciantes Direto ao Ponto,2022-02-11T06:55:42Z,102,True,19.99,4.7916665,40,1.5
459,4738316,/course/2022gcp-associate-cloud-engineer-google-cloud/,Google Cloud認定 Associate Cloud Engineer（ACE）合格コース,2022-06-17T02:24:21Z,802,True,39.99,4.345,196,6
460,4359550,/course/google-cloud-big-data-and-machine-learnig-espanol-gabriel-alvarado/,Google Cloud Big Data and Machine Learnig Español,2021-10-21T01:32:28Z,67,True,69.99,4.0,8,5.5
461,3517218,/course/gcp-professional-cloud-network-engineer-exame-pratico/,GCP Professional Cloud Network Engineer - Exame prático,2020-09-21T19:40:06Z,11,True,19.99,4.75,4,50
462,4072658,/course/gcp-pde-test-ja/,【GCP認定資格】 Professional Data Engineer 模擬問題集,2021-05-23T23:54:55Z,332,True,19.99,3.45,63,100
463,2991974,/course/formation-bigquery-google-big-query-niveau-1-en-francais/,Formation BigQuery (Google Big Query) niveau 1 (en français),2020-04-12T11:50:51Z,407,True,19.99,4.633333,136,2
464,4312238,/course/gcp-cloud-architect/,Google Professional Cloud Architect GCPCA 5 Übungsprüfungen,2021-09-21T21:20:11Z,2001,True,29.99,4.25,2,200
465,3551990,/course/tu-website-con-google-cloud-platform-y-wordpress/,Crea tu Host en Google Cloud para WordPress - INTENSIVO,2020-10-07T05:29:23Z,3069,True,39.99,4.65,15,1
466,4925342,/course/gcp-digital-leader-certificacion-examen-practico-2022/,GCP Digital Leader Certificacion Examen Practico 2023,2022-10-12T16:31:31Z,35,True,19.99,3.25,2,331
467,3081402,/course/formation-bigquery-google-big-query-niveau-2-en-francais/,Formation BigQuery (Google Big Query) niveau 2 (en français),2020-05-02T18:20:16Z,290,True,24.99,4.35,78,2
468,3696596,/course/google-cloud-platform-practico/,Google Cloud Platform - Practico,2020-12-10T22:20:52Z,342,True,84.99,3.75,38,4.5
469,4982444,/course/gcp-associate-cloud-engineer-examen-practico-2023/,GCP Associate Cloud Engineer Examen Practico 2023,2022-11-17T12:54:32Z,2,True,29.99,3.25,2,60
470,4248614,/course/google-cloud-professional-cloud-developer-ja/,Google Cloud 認定 Professional Cloud Developer 模擬問題集,2021-08-18T07:30:17Z,96,True,19.99,1.1,17,92
471,4166290,/course/google-bigquery-engenharia-de-dados-em-portugues/,Curso Google BigQuery em Português (Engenharia de Dados),2021-07-05T17:25:00Z,743,True,24.99,4.3472223,218,5
472,4538786,/course/introduccion-a-google-cloud-storage/,Introducción a Google Cloud Storage,2022-02-07T18:53:14Z,90,True,24.99,4.35,19,2
473,5089714,/course/menguasai-google-cloud-platform-fundamental-zero-to-hero/,Menguasai Google Cloud Platform Fundamental Zero to Hero,2023-01-16T12:19:53Z,11,True,19.99,4.95,10,3
474,4409700,/course/gcp-professional-data-engineer-pratice-exam/,GCP Professional Data Engineer - Pratice Exam,2021-11-22T19:28:17Z,25,True,19.99,4.8125,8,98
475,4231734,/course/google-cloud-professional-cloud-architect-jp/,Google Cloud 認定 Professional Cloud Architect 模擬問題集,2021-08-09T13:01:15Z,193,True,19.99,1.8,39,214
476,4668810,/course/simulado-certificacao-google-cloud-digital-leader/,Simulado Certificação Google Cloud Digital Leader,2022-05-02T11:25:49Z,49,True,19.99,2.75,10,140
477,3179428,/course/google-cloud-certified-professional-cloud-architect-exam-h/,Google Cloud Certified Professional Cloud Architect Exam,2020-05-28T20:36:21Z,441,True,19.99,4.25,12,200
478,4276292,/course/google_cloud_engineer/,Google Associate Cloud Engineer,2021-09-01T21:56:25Z,93,True,84.99,4.4,13,22
479,4240978,/course/google-cloud-associate-cloud-engineer-ja/,Google Cloud 認定 Associate Cloud Engineer 模擬問題集,2021-08-14T06:59:33Z,55,True,19.99,3.125,4,133
480,4900350,/course/gcp-professional-cloud-architect-exame-pratico/,GCP Professional Cloud Architect - Exame prático,2022-09-26T14:19:15Z,12,True,19.99,5.0,2,148
481,4310580,/course/googlepca/,PCA（Google Professional Cloud Architect）が”ざっくり”「スッキリ」分かる講座,2021-09-21T02:35:31Z,364,True,29.99,3.9571428,62,7
482,4900344,/course/gcp-cloud-digital-leader-exame-pratico/,GCP Cloud Digital Leader - Exame prático,2022-09-26T14:17:13Z,14,True,19.99,4.2,5,52
483,2538562,/course/curso-de-google-suite-desde-cero-hasta-experto/,"Herramientas de Google 2023, ¡Desde Cero Hasta Experto!",2019-09-01T17:34:26Z,1917,True,84.99,4.5,262,12.5
484,1156834,/course/cloud-computing-aws-google-cloud-azure/,"Cloud Computing - AWS, Google Cloud e Azure - Dados na nuvem",2017-03-24T17:19:46Z,6908,True,19.99,4.6222224,2097,9
485,3517102,/course/gcp-professional-cloud-security-engineer-exame-pratico/,GCP Professional Cloud Security Engineer - Exame prático,2020-09-21T18:58:28Z,16,True,19.99,4.625,4,50
486,4900360,/course/gcp-professional-data-engineer-exame-pratico/,GCP Professional Data Engineer  - Exame prático,2022-09-26T14:21:57Z,5,True,19.99,5.0,1,98
487,5024218,/course/google-cloud-professional-cloud-architectpca/,Google Cloud認定 Professional Cloud Architect（PCA） トレーニング,2022-12-14T09:50:31Z,81,True,39.99,4.5,18,7.5
488,4214358,/course/professional-collaboration-engineer/,Google Cloud 認定 Professional Collaboration Engineer 模擬問題集,2021-07-31T09:18:57Z,56,True,19.99,2.5,11,118
489,5093622,/course/gcp-professional-architect-final-updated-practice-exams/,GCP Professional Architect.- Final Updated Practice Exams,2023-01-17T20:37:26Z,0,True,19.99,0.0,0,278
490,4237544,/course/google-cloud-professional-cloud-security-engineer-ja/,Google Cloud 認定 Professional Cloud Security Engineer 模擬問題集,2021-08-12T08:39:47Z,25,True,19.99,1.0,3,119
491,4248600,/course/google-cloud-professional-data-engineer-ja/,Google Cloud 認定 Professional Data Engineer 模擬問題集,2021-08-18T07:15:12Z,51,True,19.99,3.0714285,7,205
492,4734842,/course/psegoogle-professional-security-engineer/,PSE（Google Professional Security Engineer）が”ざっくり”「スッキリ」分かる講座,2022-06-14T22:50:47Z,215,True,24.99,4.4666667,29,3.5
493,5164182,/course/gcp-professional-cloud-database-engineer-exame-pratico/,GCP Professional Cloud Database Engineer - Exame prático,2023-02-17T14:13:33Z,3,True,19.99,5.0,1,112
494,1828750,/course/maitriser-ses-donnees-google-drive/,Maîtriser ses données avec Google Drive !,2018-07-30T14:20:29Z,294,True,84.99,4.55,80,3
495,4898056,/course/google-maps-sdk-para-android-y-kotlin-curso-completo-cloud-platform/,Google Maps SDK para Android y Kotlin de la A a la Z,2022-09-24T19:59:39Z,292,True,84.99,4.7,18,17.5
496,5055996,/course/google-looker-studio-google-data-studio-egitimi/,Google Looker Studio (Google Data Studio) eğitimi,2023-01-03T04:39:18Z,21,True,24.99,4.6666665,6,5.5
497,4919358,/course/google-cloud-cloud-digital-leader-portugues/,Google Cloud Cloud Digital Leader - Português,2022-10-08T19:00:45Z,234,True,19.99,4.5,18,2.5
498,4237416,/course/google-cloud-professional-cloud-devops-engineer-ja/,Google Cloud 認定 Professional Cloud DevOps Engineer 模擬問題集,2021-08-12T07:28:57Z,20,True,19.99,2.3333333,3,51
499,4439894,/course/2nd_step_sql/,超入門の次はコレ!文系ビジネスパーソンのための手を動かして学ぶSQL(Google Big Query使用/初級レベル),2021-12-11T02:26:15Z,196,True,79.99,4.6,31,2.5
500,4674506,/course/bigquery_dataportal_basic/,Google BigQueryとGoogle Data Portal【旧Data Studio】から始めるデータ活用入門,2022-05-06T04:18:50Z,279,True,84.99,4.6,26,7
501,4801544,/course/pnegoogle-professional-network-engineer/,PNE（Google Professional Network Engineer）が”ざっくり”「スッキリ」分かる講座,2022-07-27T00:26:49Z,78,True,19.99,4.75,2,2.5
